交易日期,指数涨跌幅,持有股票代码,涨跌幅,策略净值,沪深300指数
2007-01-04,0.012758139193062457,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,3.573870186035499e-05,1.0000357387018604,1.0127581391930625
2007-01-05,0.0028010391419821534,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.023149819456070198,1.0231863855024261,1.0155949143823033
2007-01-08,0.028308440430705017,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.042208946199649544,1.0663740046003118,1.0443448225178218
2007-01-09,0.03215016232243051,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.019978471919112284,1.0876785277064904,1.0779206780823596
2007-01-10,0.025398960951597216,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.02067228591265957,1.1101633292122997,1.1052987432938925
2007-01-11,-0.010789150564945338,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.008782346408759745,1.119913168139744,1.09337350873325
2007-01-12,-0.02593619910110556,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,-0.044859505405777544,1.0696744173195778,1.0650155557188699
2007-01-15,0.05225531914893633,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.05444129406781073,1.127908876829687,1.1206682834815411
2007-01-16,0.02908618744917657,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.02543084626227543,1.1565925540741986,1.1532642512432323
2007-01-17,-0.01909196344742914,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,-0.01585736451747133,1.1382520443460509,1.1312461723132698
2007-01-18,0.003534104541930816,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.035893238264449456,1.1791075961787603,1.135244114548884
2007-01-19,0.03409448920844671,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.025090560090532232,1.2086920661738865,1.1739496827613236
2007-01-22,0.039739742664090194,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.037210196694581255,1.2536677356993966,1.2206021410548489
2007-01-23,0.0067514681031264345,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.0064500522290542595,1.2617539580725379,1.2288429974767885
2007-01-24,0.011283306686654893,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.011389885699243818,1.2761251914355525,1.2427084098870673
2007-01-25,-0.03295971108999651,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,-0.05148912747489065,1.210418618779808,1.2017490997280806
2007-01-26,0.024498232653710206,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.023587859337563577,1.2389698028991543,1.231189828764606
2007-01-29,0.02546837941518243,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.051749721984630126,1.3030861457465375,1.2625462384556965
2007-01-30,-0.009717026527792827,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,0.0033841018258102817,1.3074959219515465,1.2502780431640574
2007-01-31,-0.06526560810069448,sh600073 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000698 sz000875 sz000939 ,-0.048703835283967045,1.2438158559343597,1.1686778863820089
2007-02-01,0.004125215379004121,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.013367784706510788,1.2604429185110346,1.173498934372014
2007-02-02,-0.040569145405127904,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,-0.009918970920948955,1.2479406218548077,1.125891085470713
2007-02-05,-0.011401218450826756,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.012269810276933413,1.2632526165218445,1.1130545552534228
2007-02-06,0.019473545206444065,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.030454493151199857,1.3017243346799443,1.1347296734523888
2007-02-07,0.02320771661974752,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.007737943326993735,1.3117970038090663,1.1610641581538905
2007-02-08,0.017220935188350106,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.03501620837614272,1.3577311610416443,1.181058768770975
2007-02-09,-0.005538040321911519,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,-0.010898524583755176,1.3429338946049014,1.1745180176869743
2007-02-12,0.036767129001981314,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.024633795323097285,1.3760154532970486,1.2177016731584227
2007-02-13,0.014983563947710499,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.01919008387728849,1.402421305262264,1.235947184047426
2007-02-14,0.026052175705513658,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.01886838016394421,1.4288827235999673,1.2681462972489645
2007-02-15,0.03101589815905892,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.02147483683855622,1.4595677469507085,1.307478993655226
2007-02-16,0.003039012527026763,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.007903412674226562,1.471103313180851,1.3114524386957687
2007-02-26,0.011558836495139557,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.053726532792031545,1.5501405935769283,1.326611303005805
2007-02-27,-0.09240013590970875,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,-0.09593469737930249,1.4014283248367534,1.204032238308713
2007-02-28,0.03543452872646502,sh600200 sh600267 sh600333 sh600724 sh600884 sh600894 sz000099 sz000520 sz000875 sz000939 ,0.05405691134526025,1.4771852115491904,1.246696553244653
2007-03-01,-0.0279143430913672,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.03354199529405666,1.4276374721349574,1.2118958379265568
2007-03-02,0.014226574059849506,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.010612293384189897,1.4427879798355168,1.2291369638176424
2007-03-05,-0.013201898968800863,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.018315816979468824,1.4692138204143617,1.2129100218025033
2007-03-06,0.01804807703959832,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.007565963361025885,1.4803298383491297,1.2348007153180958
2007-03-07,0.027437318721258208,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.021690974376395333,1.512439634941374,1.268680336101516
2007-03-08,0.01474836258032619,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.014282454342518403,1.5340409849732395,1.2873912936968712
2007-03-09,-0.00618047441991465,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.0048111778962230956,1.526660440894436,1.279434604737757
2007-03-12,0.0018304427910040832,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.016041572279167582,1.55115047470279,1.2817765365865603
2007-03-13,0.009173715775351088,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.02823738508716822,1.5949509079851165,1.2935351902207193
2007-03-14,-0.016214864951878072,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.004503128243025345,1.5877686395051298,1.2725606918007883
2007-03-15,0.018553454276650116,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.03383196884693973,1.6414859786530152,1.2961710884103765
2007-03-16,-0.015618680425620424,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.02604890541233884,1.5987270656594024,1.2759266064035664
2007-03-19,0.021188604693133772,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,8.051189766100642e-05,1.5988557822093006,1.3029617108841032
2007-03-20,0.005023670663793833,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.03274839071676827,1.651215736064855,1.3095073614071182
2007-03-21,0.011160705934292858,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.023366250798156907,1.6897984570756095,1.324122387986575
2007-03-22,0.0032265226078591613,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.004696726867296608,1.6977349788892728,1.3283946988069861
2007-03-23,0.0018256790050601435,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.025141804419214653,1.7404190996841664,1.3308199211190312
2007-03-26,0.0175829354224728,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.03994396984588522,1.8099383477211535,1.3542196418510075
2007-03-27,0.007232193572428658,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.011903120130598355,1.831482261303055,1.364013620440459
2007-03-28,0.0048957981623696245,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.028695359347996163,1.7789272196754833,1.3706915558168584
2007-03-29,-0.005129304952370739,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,-0.04849285158275474,1.6926619660352376,1.3636608608314342
2007-03-30,-0.0005461143247224021,sh600073 sh600200 sh600267 sh600333 sh600724 sh600894 sz000099 sz000520 sz000698 sz000939 ,0.013885466778262634,1.7161653675314485,1.3629161461012709
2007-04-02,0.02456340904025467,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.02721653936795554,1.7628734498187901,1.396394012885524
2007-04-03,0.013332818733312157,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.006793197519360472,1.7748489973650456,1.4150118811396089
2007-04-04,0.008209521105497997,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.012638465525755205,1.797280365231665,1.4266284510423548
2007-04-05,0.011408672239355377,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.016947650799894243,1.8277400452511174,1.4429043874476364
2007-04-06,0.00915777035286447,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.00931367783368553,1.8447630271963122,1.4561181744690224
2007-04-09,0.022261028731397126,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.01611849341848748,1.8744978279088451,1.4885328629871868
2007-04-10,0.014284914932344073,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.006932506954799855,1.8874927971375803,1.5097964283089573
2007-04-11,0.01289926887917514,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.015879746864829736,1.9174657049653145,1.5292716983905328
2007-04-12,0.017659195468583855,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.028150900796020117,1.9714440918055638,1.5562774062369844
2007-04-13,-0.0022698366725013575,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,-0.005622364225694065,1.9603599150708402,1.5527449107077225
2007-04-16,0.027378890140507206,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.03429098428057542,2.0275825861028047,1.595257343034221
2007-04-17,0.00847665847665846,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.023767721310611334,2.075773603943545,1.6087797947135036
2007-04-18,0.006364965282007473,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.03969387312475137,2.158169098014188,1.6190196222532502
2007-04-19,-0.04666364049024052,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,-0.06100391047467424,2.026512343569722,1.5434702726537797
2007-04-20,0.044116433355553486,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.053313483196828715,2.1345527753467923,1.6115626760735882
2007-04-23,0.04318270259752888,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.05412583901910284,2.250087235242992,1.6811543078317517
2007-04-24,0.004045090519100514,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.007030281917632886,2.2659059828460175,1.6879547291835069
2007-04-25,0.000893997445721606,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,-0.012313862123339403,2.238003928988802,1.6894637563998907
2007-04-26,0.01313698423561882,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.023972571976475843,2.2916546392601216,1.7116582151343653
2007-04-27,-0.0066006789596917415,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,-0.0024848662880634365,2.28596018390314,1.7003601087675444
2007-04-30,0.025411177575694666,sh600073 sh600267 sh600333 sh600724 sh600894 sz000066 sz000099 sz000698 sz000939 sz002025 ,0.01642876962906703,2.3235156971457043,1.743568261434064
2007-05-08,0.035777009084752676,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.01662064129227603,2.3621340180849355,1.805947918963277
2007-05-09,0.004137242507521677,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.0006188769355432999,2.3635958883473904,1.8134195634599821
2007-05-10,0.006276207149958912,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.021480413116644614,2.414366904469895,1.824800960290045
2007-05-11,-0.005879968103186806,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.0027202939030168682,2.4209346920397703,1.814071188848875
2007-05-14,0.008591236992283813,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.010118184887441872,2.445430156854251,1.8296563043531497
2007-05-15,-0.03475238457377594,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,-0.032240928045750294,2.366587219126205,1.7660713848264356
2007-05-16,0.02653524346397984,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.04756475137341498,2.4791533518074447,1.812934518997573
2007-05-17,0.02116320612708722,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.03547409754644271,2.5670990796420523,1.8513020259180304
2007-05-18,-0.0005213571163922293,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,-0.008929547797180915,2.5441760457102895,1.8503368364322266
2007-05-21,0.014512938784048135,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.021987296215236762,2.6001155980510315,1.8771906616692369
2007-05-22,0.010191990478775503,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.015377523318556241,2.640098936291003,1.896322971019816
2007-05-23,0.01768768295487133,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.0340768314354154,2.730065142715811,1.929864530511254
2007-05-24,-0.004874395460719216,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,-0.029034083474199,2.650800203472199,1.920457607603927
2007-05-25,0.016710249378149022,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.007948727365664876,2.671870691590448,1.9525489331471522
2007-05-28,0.0219133053133429,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.028922902510224002,2.7491489471232433,1.9953357340584477
2007-05-29,0.023501073029873032,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,0.02081777998470713,2.8063801250496443,2.0422282648636707
2007-05-30,-0.06761285803051131,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,-0.08126999411144076,2.5783056288123953,1.9041473751255458
2007-05-31,0.010675524770613842,sh600073 sh600200 sh600333 sh600521 sh600724 sh600894 sz000698 sz000939 sz000997 sz002025 ,-0.02721939736359802,2.5081257033769493,1.924475147595598
2007-06-01,-0.03156862994691889,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.06812330665013888,2.337263886968706,1.8637221038191103
2007-06-04,-0.07689901286820278,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.09164637342887538,2.1230621279817474,1.7204037137747705
2007-06-05,0.03508542103929169,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.018738777191598555,2.1628457161619186,1.7807648024301195
2007-06-06,0.01181688369930356,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.006178935463170276,2.1762098002588774,1.8018078929962495
2007-06-07,0.033913606230184135,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.04872417280317154,2.2822438226226462,1.862913696381762
2007-06-08,0.0093548641611656,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.0013866555353331256,2.2790791365930265,1.8803410009553883
2007-06-11,0.02449014687834672,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.018062081471414304,2.3202440496379704,1.9263908282501632
2007-06-12,0.026514168866643262,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.022551425700358063,2.372568860930079,1.9774674799735408
2007-06-13,0.020356234096692294,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.04789031364295804,2.486191927819536,2.0177212709144783
2007-06-14,-0.010307726302549391,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.022422996247424942,2.4304440555516607,1.9969231522990598
2007-06-15,0.005780431913087414,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,8.22204465400489e-07,2.430446053873616,2.0084662306165924
2007-06-18,0.0312705823807502,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.031823039363431116,2.507790234316732,2.0712721393400435
2007-06-19,0.006015275915005613,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.022010286411734192,2.5629874156345935,2.083731412753238
2007-06-20,-0.022431225017634504,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.04252281138926939,2.4540019851664927,2.0369907645574568
2007-06-21,0.009543967673657727,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.0005200598856680561,2.4552782131583277,2.0564317385659323
2007-06-22,-0.03474869439255901,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.07108869947568941,2.2807356781339077,1.984973420543346
2007-06-25,-0.042908306449821354,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.06783356724039347,2.1260252411536467,1.899801572719922
2007-06-26,0.01305450034686495,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.03470152290614137,2.1998015547585745,1.9246025330099688
2007-06-27,0.028580447582995827,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,0.01195151335167477,2.2260925124113067,1.9796085348227612
2007-06-28,-0.045034253356036946,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.09096968038314712,2.0235855880539333,1.8904583425197798
2007-06-29,-0.024475705710997997,sh600060 sh600073 sh600200 sh600231 sh600333 sh600460 sh600724 sz000099 sz000997 sz002025 ,-0.05572220028606989,1.9108269466203875,1.8441880404693647
2007-07-02,-0.0017055960553442606,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.04916538826255401,2.0047734953535294,1.8410426006222271
2007-07-03,0.019844797027937622,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.01868541243077315,2.042233514944493,1.8775777173513617
2007-07-04,-0.023132745164042845,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,-0.04028503082785373,1.959962074837278,1.8341441904901874
2007-07-05,-0.05506493784024913,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,-0.04368848108211376,1.8743343088090891,1.7331471546507913
2007-07-06,0.04886019268171338,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.0769476654276322,2.018559958102863,1.8178290585727923
2007-07-09,0.029922270017357144,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.026067426169125163,2.071178620778662,1.8722226305088054
2007-07-10,-0.011954047052050387,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,-0.0392242383870246,1.989938216815131,1.8498419930917895
2007-07-11,0.0037742145660846216,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.014068745719838294,2.0179341515856914,1.8568236936870717
2007-07-12,0.007137447986342638,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,0.0059564132320524266,2.029953801267607,1.8700766762205718
2007-07-13,0.0008383723001792465,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,-0.013868779996906166,2.001800818593943,1.8716444967051264
2007-07-16,-0.031975435326638935,sh600073 sh600171 sh600200 sh600333 sh600460 sh600724 sh600894 sz000099 sz000962 sz000997 ,-0.023726637077183366,1.954304817070356,1.811797849146272
